text_id,source,created_utc,text,district,place_id,place_name,lat,lon,category,sentiment_label,sentiment_score,topic
demo_004189,demo,2023-05-04 21:15:00+00:00,"Honestly, prices at The Font are reasonable for what you get, which is rare around here. Downside is parking in The Lanes is a nightmare, drove around for 45 minutes.",the_lanes,node/1135717014,The Font,50.8222748,-0.1410482,nightlife,neg,-0.9973869919776917,parking
demo_008363,demo,2023-05-05 04:21:00+00:00,"There's a proper community feel around Skull Island, everyone knows each other. On top of that, first proper warm weekend and Seafront was glorious.",seafront,way/139327480,Skull Island,50.815744,-0.1367667,culture,pos,0.9998443126678468,unknown
demo_003786,demo,2023-05-05 08:12:00+00:00,"To be fair, The Lanes was buzzing today in the best way, great energy everywhere.",the_lanes,node/9497554617,The FAIR shop,50.8223893,-0.1422405,shopping,pos,0.9998213648796082,atmosphere
demo_002879,demo,2023-05-05 08:52:00+00:00,"Been going for years and wandered around Kemptown for hours, the independent shops and street art make it.",kemptown,node/8486223935,Ground,50.8177253,-0.1185886,cafe,neu,0.991686761379242,unknown
demo_006972,demo,2023-05-05 08:58:00+00:00,"Busy but manageable in The Lanes, nice to see the place alive again.",the_lanes,way/430540313,Lola Lo,50.8198374,-0.1389383,nightlife,pos,0.9997768998146056,crowds
demo_004002,demo,2023-05-05 10:26:00+00:00,"Quick update for anyone asking: first proper warm weekend and Seafront was glorious, but paid tourist prices at The Ginger Pig and it really wasn't worth it.",seafront,way/111835527,The Ginger Pig,50.8261257,-0.1801261,food,neg,-0.9995980858802797,unknown
demo_007242,demo,2023-05-05 11:17:00+00:00,"Popped in on the way home, the food at Côte Brasserie was genuinely excellent, easily the best meal I've had this month.",north_laine,way/142032984,Côte Brasserie,50.82407,-0.1383365,food,pos,0.9998675584793092,food
demo_007907,demo,2023-05-05 21:01:00+00:00,"Not sure if it's just me but gorgeous day on the Seafront, sea was calm and the light was perfect.",seafront,way/96653264,The Seahorse,50.8216162,-0.1525415,food,pos,0.9998717308044434,unknown
demo_007564,demo,2023-05-05 22:36:00+00:00,"Went last weekend and busy but manageable in The Lanes, nice to see the place alive again.",the_lanes,node/13689282563,Lucky's Vintage Clothing,50.8218207,-0.1395665,shopping,pos,0.9996955394744872,crowds
demo_002906,demo,2023-05-06 01:39:00+00:00,"The food at covet was genuinely excellent, easily the best meal I've had this month although paid a lot at covet for a tiny portion that tasted of nothing.",hove,node/6413742620,covet,50.8280436,-0.1744256,shopping,neu,0.99381822347641,food
demo_001532,demo,2023-05-06 02:22:00+00:00,"Honestly, ordered the special at KFC and it arrived overcooked and dry. That said, actually found parking near KFC without circling for an hour, small miracle.",hove,node/10073813809,KFC,50.8312002,-0.1731885,food,neg,-0.997327446937561,parking
demo_008463,demo,2023-05-06 03:15:00+00:00,"Quick update for anyone asking: brilliant night out in The Lanes, Reiss was exactly what we needed. Downside is far too crowded in The Lanes, lost all the charm it has midweek.",the_lanes,node/4574887843,Reiss,50.8204682,-0.1391585,shopping,neg,-0.9996839761734008,crowds
demo_000341,demo,2023-05-06 04:56:00+00:00,"Popped in on the way home, the staff at DRNK were rude and clearly couldn't be bothered. Also, gave up on DRNK, queue was out the door and down the street.",the_lanes,node/4866289416,DRNK,50.8203921,-0.1424341,cafe,neu,-0.9708693027496338,service
demo_002734,demo,2023-05-06 05:49:00+00:00,"The bars around The Oak are consistently good, proper friendly crowd.",kemptown,node/1115941550,The Oak,50.8205811,-0.1319357,nightlife,pos,0.9998743534088136,atmosphere
demo_005022,demo,2023-05-06 05:52:00+00:00,"Bit of a mixed one: surprisingly quiet corner of North Laine, you can actually have a conversation.",north_laine,node/6514916349,The Bunker,50.8284069,-0.1389053,shopping,pos,0.9973767995834352,noise
demo_002392,demo,2023-05-06 09:33:00+00:00,First time visiting and Fringe is great but every venue in North Laine is packed out.,north_laine,node/11228040211,Gresham Blake,50.8242772,-0.1399774,shopping,pos,0.9983029365539552,crowds
demo_000835,demo,2023-05-06 16:00:00+00:00,"Bit of a mixed one: Seafront was busy, about what you'd expect for the time of year.",seafront,node/1527601376,Toffee Apples,50.8159969,-0.1369404,food,neg,-0.9958171248435974,crowds
demo_004840,demo,2023-05-06 19:01:00+00:00,"Not sure if it's just me but can't sleep with the racket coming off the street in Kemptown. Downside is actually found parking near Harvester without circling for an hour, small miracle.",kemptown,node/2424573423,Harvester,50.8196043,-0.1354361,food,neu,0.7209454774856567,parking
demo_000651,demo,2023-05-07 03:02:00+00:00,"Honestly, staff at The Star & Garter were friendly and attentive without hovering. Also, surprisingly good value at The Star & Garter considering how central The Lanes is.",the_lanes,way/242200808,The Star & Garter,50.8200425,-0.1400072,nightlife,pos,0.9997310042381288,service
demo_008754,demo,2023-05-07 07:05:00+00:00,"Quick update for anyone asking: Kemptown is much like it always was, familiar in a comfortable way and standard menu at Harvester, does the job if you're hungry.",kemptown,node/2424573423,Harvester,50.8196043,-0.1354361,food,pos,0.999303936958313,food
demo_004985,demo,2023-05-07 10:29:00+00:00,"Honestly, Fringe is great but every venue in North Laine is packed out. Downside is Pelham Square felt soulless and corporate, could be anywhere in the country.",north_laine,way/3991712,Pelham Square,50.8278095,-0.1367222,outdoor,neu,0.9684966802597046,crowds
demo_007389,demo,2023-05-07 12:23:00+00:00,"The Lanes has lost its character, all the interesting places have closed. Also, the prices at Jungle Berry are getting ridiculous, complete rip off for what it is.",the_lanes,node/13688302852,Jungle Berry,50.8216439,-0.1414693,food,neg,-0.9998080134391784,price
demo_004103,demo,2023-05-08 04:44:00+00:00,"First time visiting and busy but manageable in Hove, nice to see the place alive again. On top of that, prices at Wings are reasonable for what you get, which is rare around here.",hove,node/13831971634,Wings,50.8340117,-0.192022,food,pos,0.9994996786117554,crowds
demo_007090,demo,2023-05-08 16:56:00+00:00,"To be fair, love the atmosphere in North Laine, it has a character you don't get anywhere else. PureGym has such a warm, welcoming vibe, felt at home straight away.",north_laine,node/1273301708,PureGym,50.82583,-0.1412971,outdoor,pos,0.9986905455589294,atmosphere
demo_005354,demo,2023-05-08 17:23:00+00:00,"Not sure if it's just me but caught three shows around Kemptown during Fringe, all of them worth it.",kemptown,way/137682041,Vincent Lodge,50.8200505,-0.1320673,accommodation,pos,0.999710977077484,unknown
demo_007397,demo,2023-05-08 21:09:00+00:00,"Actually found parking near Pizza GoGo without circling for an hour, small miracle.",hove,node/13665133884,Pizza GoGo,50.8334921,-0.1770252,food,neu,0.9805731177330016,parking
demo_007453,demo,2023-05-09 00:51:00+00:00,"Wandered around Hove for hours, the independent shops and street art make it although Hove has got so expensive, The Connaught charged me nearly a tenner for a pint.",hove,node/1340738392,The Connaught,50.828321,-0.1791411,nightlife,neu,0.825066864490509,price
demo_003691,demo,2023-05-09 04:06:00+00:00,"First time visiting and actually found parking near Grubb's without circling for an hour, small miracle.",hove,node/6413676711,Grubb's,50.8261157,-0.1616393,food,pos,0.9965898990631104,parking
demo_004632,demo,2023-05-09 06:18:00+00:00,"The Lanes was busy, about what you'd expect for the time of year and prices at Bar 32 are about what you'd expect for The Lanes these days.",the_lanes,node/6432683143,Bar 32,50.8228905,-0.1429799,nightlife,neu,-0.9930463433265686,crowds
demo_001326,demo,2023-05-09 07:55:00+00:00,"Brilliant night out in Kemptown, Nanima Asian Kitchen & Café was exactly what we needed.",kemptown,node/2652023979,Nanima Asian Kitchen & Café,50.8186144,-0.1213871,food,pos,0.999698281288147,nightlife
demo_001147,demo,2023-05-09 11:20:00+00:00,"Caught three shows around The Lanes during Fringe, all of them worth it.",the_lanes,node/12546579959,Old Police Cells Museum,50.8207833,-0.1401991,culture,pos,0.9997935891151428,unknown
demo_002543,demo,2023-05-09 18:42:00+00:00,"Litter everywhere near Diva espresso & eats, nobody seems to collect it.",kemptown,node/6648426185,Diva espresso & eats,50.8206054,-0.1331237,cafe,neg,-0.9996211528778076,cleanliness
demo_000837,demo,2023-05-09 23:03:00+00:00,Bit of a mixed one: the atmosphere in Hove has really gone downhill in the last couple of years and avoid Hove at weekends unless you enjoy being shoved along the pavement.,hove,node/1343312061,Lemongrass,50.827273,-0.1659365,food,neg,-0.9989238381385804,atmosphere
demo_001957,demo,2023-05-10 03:42:00+00:00,"First time visiting and parked in the multi storey for Hove, expensive but at least it exists and Hove is much like it always was, familiar in a comfortable way.",hove,node/13798197958,Eternal of Hove,50.8331005,-0.1844317,shopping,pos,0.99956077337265,price
demo_008752,demo,2023-05-10 08:14:00+00:00,"First time visiting and Fringe season in Kemptown is my favourite time of year, something on every corner. On top of that, Yellowave does the best coffee and pastries in Kemptown, no contest.",kemptown,way/111841758,Yellowave,50.8168503,-0.1225858,outdoor,pos,0.9996490478515624,unknown
demo_003087,demo,2023-05-10 09:45:00+00:00,"To be fair, everything in Seafront feels overpriced now, priced out of my own neighbourhood.",seafront,node/1508728786,Nisa Local,50.8251264,-0.1766234,shopping,neu,-0.9944700002670288,price
demo_001920,demo,2023-05-10 12:48:00+00:00,"Quick update for anyone asking: Fringe season in The Lanes is my favourite time of year, something on every corner. On top of that, parked in the multi storey for The Lanes, expensive but at least it exists.",the_lanes,node/6432683138,Clementine & Co.,50.8228027,-0.1431951,nightlife,neu,0.9925920963287354,price
demo_006115,demo,2023-05-10 21:58:00+00:00,"Been going for years and always felt perfectly safe walking home through Kemptown at night and Kemptown looked properly clean this week, someone's clearly been on it.",kemptown,node/497189730,Wolfox Avenue,50.8203893,-0.1305766,cafe,pos,0.9977728724479676,cleanliness
demo_000497,demo,2023-05-11 06:30:00+00:00,"Fringe season in The Lanes is my favourite time of year, something on every corner.",the_lanes,node/10539865504,Revaluit HUB,50.8216762,-0.1382663,cafe,pos,0.997995138168335,unknown
demo_001140,demo,2023-05-11 08:08:00+00:00,"To be fair, North Laine has the kind of quirky little shops that are disappearing elsewhere and staff at DANDY were friendly and attentive without hovering.",north_laine,node/13123799862,DANDY,50.8273041,-0.1376839,cafe,neu,-0.9146029949188232,service
demo_006541,demo,2023-05-11 09:02:00+00:00,"Been going for years and The Lanes still has the best nightlife in the city, nothing comes close. Also, staff at Bar 32 were friendly and attentive without hovering.",the_lanes,node/6432683143,Bar 32,50.8228905,-0.1429799,nightlife,neu,0.9818108677864076,service
demo_002389,demo,2023-05-11 10:25:00+00:00,"Popped in on the way home, actually found parking near Envy without circling for an hour, small miracle. Kemptown looked properly clean this week, someone's clearly been on it.",kemptown,node/5389814339,Envy,50.8200223,-0.1355884,nightlife,neu,0.9732163548469543,cleanliness
demo_006557,demo,2023-05-11 14:30:00+00:00,"Paid a lot at The Claremont for a tiny portion that tasted of nothing, but love the atmosphere in Hove, it has a character you don't get anywhere else.",hove,node/9093919466,The Claremont,50.8263533,-0.1666892,accommodation,neu,0.9935093522071838,food
demo_008953,demo,2023-05-11 16:10:00+00:00,Not sure if it's just me but a seagull took my chips right out of my hand on the Seafront. the atmosphere in Seafront has really gone downhill in the last couple of years.,seafront,node/2469884932,The Bali Brasserie,50.8245307,-0.1668924,food,neg,-0.9981372356414796,atmosphere
demo_003384,demo,2023-05-11 19:01:00+00:00,"First time visiting and service at Istanbul Grill House was ok, a bit slow but they were clearly short staffed.",hove,node/13541192163,Istanbul Grill House,50.8276703,-0.1691431,food,neg,-0.9989674091339112,service
demo_008000,demo,2023-05-11 19:01:00+00:00,"Went to Mood for lunch, food was fine, nothing remarkable either way.",hove,node/13541192169,Mood,50.8275432,-0.1704934,shopping,neu,0.9799374938011168,food
demo_004586,demo,2023-05-12 01:05:00+00:00,"Bit of a mixed one: North Laine was busy, about what you'd expect for the time of year.",north_laine,node/5639731765,Kitokito,50.828076,-0.1374582,food,neg,-0.996690034866333,crowds
demo_003370,demo,2023-05-12 04:54:00+00:00,"First time visiting and service at The Exchange was ok, a bit slow but they were clearly short staffed.",hove,node/2929963596,The Exchange,50.8333931,-0.1740382,nightlife,neg,-0.9993634819984436,service
demo_006990,demo,2023-05-12 10:11:00+00:00,"Popped in on the way home, love the atmosphere in Seafront, it has a character you don't get anywhere else.",seafront,way/934674698,Franco's Osteria,50.8249765,-0.175414,food,neu,0.9682960510253906,atmosphere
demo_000030,demo,2023-05-12 10:34:00+00:00,Quick update for anyone asking: staff at Etch. By Steven Edwards were friendly and attentive without hovering.,hove,node/6515384474,Etch. By Steven Edwards,50.8286648,-0.1784871,food,pos,0.9967324733734132,service
demo_007792,demo,2023-05-12 10:37:00+00:00,"Prices at Tucked Away are about what you'd expect for North Laine these days. did a bit of shopping around Tucked Away, usual mix of stuff.",north_laine,node/11910010472,Tucked Away,50.8282688,-0.1372421,food,neu,-0.7380101680755615,unknown
demo_001186,demo,2023-05-12 10:38:00+00:00,"Been going for years and genuinely lovely service at Kooks, they went out of their way to help.",north_laine,node/4866289413,Kooks,50.8244262,-0.1396357,food,pos,0.9980098605155944,service
