place_id,name,lat,lon,osm_tag,osm_type,category,cuisine,street,housenumber,website,opening_hours,district,n_texts,share_pos,share_neg,mean_score,net_sentiment,net_sentiment_shrunk,confidence
node/5640104160,Sushimania,50.821448,-0.1433222,amenity,restaurant,food,sushi;japanese,Middle Street,15-17,https://sushimania.co.uk/location/brighton/,,the_lanes,3,0.3333333333333333,0.3333333333333333,-0.32961658636728924,0.0,0.11308281141266528,0.375
node/5640104161,The Hop Poles,50.8212933,-0.1432811,amenity,pub,nightlife,,Middle Street,13,,,the_lanes,4,0.75,0.25,0.5004751980304718,0.5,0.32274027681125805,0.4444444444444444
node/5640217601,Franco Manca,50.8243277,-0.1394059,amenity,restaurant,food,pizza,Regent Street,1-2,https://www.francomanca.co.uk/restaurants/brighton/,,north_laine,6,0.5,0.0,0.6640173494815826,0.5,0.3549693173910293,0.5454545454545454
node/5673337811,Flour Pot Bakery,50.8267703,-0.1658361,shop,bakery,cafe,,First Avenue,41,,Mo-Sa 07:00-17:00; Su 07:30-16:30,hove,5,0.6,0.4,0.19936977624893187,0.19999999999999996,0.1904662491301322,0.5
node/5775312724,Oseta Cafe,50.8257509,-0.1401268,amenity,cafe,cafe,,North Road,34,,,north_laine,7,0.14285714285714285,0.2857142857142857,0.1208358577319554,-0.14285714285714285,-0.007944792391556479,0.5833333333333334
node/5793303947,JB's American Diner,50.820328,-0.1415182,amenity,restaurant,food,american,King's Road,31,,,the_lanes,4,0.25,0.5,-0.004890158772468539,-0.25,-0.010593056522075305,0.4444444444444444
node/5848426485,Victoria's Secret,50.8226294,-0.1460338,shop,clothes,shopping,,,,,,the_lanes,5,0.0,0.0,0.11697483062744138,0.0,0.09046624913013222,0.5
node/5848728526,The Winkle,50.8205838,-0.1460799,amenity,restaurant,food,seafood,King's Road Arches,139,https://thewinkle.co.uk/i,Mo-Su 12:00-22:00,the_lanes,3,0.3333333333333333,0.3333333333333333,-0.21035550038019815,0.0,0.11308281141266528,0.375
node/5861228612,JD Sports,50.8234839,-0.1458906,shop,clothes,shopping,,Churchill Square,,https://www.jdsports.co.uk/store-locator/brighton/1473/,,the_lanes,4,0.25,0.25,0.066212147474289,0.0,0.1005180545890358,0.4444444444444444
node/5981480455,Wolfox Orient Express,50.8289836,-0.1415731,amenity,cafe,cafe,coffee,Queens Road,,https://www.wolfox.coffee/,,north_laine,7,0.5714285714285714,0.0,0.463651818888528,0.5714285714285714,0.4087218742751102,0.5833333333333334
node/5981480456,West Cornwall Pasty Co.,50.8288485,-0.1408287,amenity,fast_food,food,pasty,Queen's Road,,,Mo-Su 06:00-21:00,north_laine,5,0.2,0.6,-0.20231170654296876,-0.39999999999999997,-0.10953375086986776,0.5
node/5981480578,FCB Coffee,50.8289188,-0.141112,amenity,cafe,cafe,coffee_shop,Queen's Road,,https://www.fcbcoffee.com/stores/brighton-kiosk,,north_laine,5,0.4,0.2,0.5952038168907164,0.2,0.19046624913013224,0.5
node/5981480580,Pret A Manger,50.8288609,-0.1405319,amenity,fast_food,food,sandwich,Trafalgar Arches,Unit 2-3,,Mo 08:00-17:00; Tu-Fr 07:00-15:30; Sa 08:00-15:30; Su 07:30-15:30,north_laine,4,0.25,0.5,-0.49343782663345337,-0.25,-0.010593056522075305,0.4444444444444444
node/6007562371,Pull & Bear,50.8223733,-0.1456209,shop,clothes,shopping,,,,,,the_lanes,3,1.0,0.0,0.9997847080230713,1.0,0.4880828114126653,0.375
node/6007562378,Family Store,50.8260459,-0.1387021,shop,clothes,shopping,,Kensington Gardens,33,https://familystoreuk.com/,,north_laine,5,0.2,0.2,-0.5148663997650147,0.0,0.09046624913013222,0.5
node/6007562380,Oxfam Bookshop,50.8261736,-0.1386491,shop,books,shopping,,Kensington Gardens,30,https://www.oxfam.org.uk/shops/oxfam-bookshop-brighton/,Mo-Sa 10:00-17:30; Su 11:00-14:00,north_laine,8,0.5,0.25,0.248747318983078,0.25,0.2234355762539479,0.6153846153846154
node/6007562771,Infinity Foods,50.8255468,-0.1390322,shop,convenience,shopping,,North Road,25,https://infinityfoodsretail.coop/our-shop/,Mo-Sa 09:30-18:00; Su 11:00-17:00,north_laine,3,0.3333333333333333,0.6666666666666666,-0.33319981892903644,-0.3333333333333333,-0.011917188587334718,0.375
node/6127062486,The Ivy,50.8227512,-0.1415527,amenity,restaurant,food,british,Ship Street,51A,,,the_lanes,4,0.75,0.25,0.5001701861619949,0.5,0.32274027681125805,0.4444444444444444
node/6194779218,Cafe Coho,50.8224236,-0.1414917,amenity,cafe,cafe,coffee_shop;cake,Ship Street,53,https://www.cafecoho.co.uk/brighton/,Su-Fr 08:00-18:00; Sa 08:30-19:00,the_lanes,7,0.42857142857142855,0.42857142857142855,0.1409972310066223,0.0,0.07538854094177685,0.5833333333333334
node/6194779219,The Ivy Asia,50.8225884,-0.1416125,amenity,restaurant,food,asian,Ship Street,,https://theivyasiabrighton.com/,,the_lanes,6,0.3333333333333333,0.5,-0.33076973756154376,-0.16666666666666669,-0.00866704624533434,0.5454545454545454
node/6194779220,Profile,50.8222157,-0.1417251,shop,clothes,shopping,,Dukes Lane,,,,the_lanes,3,0.3333333333333333,0.3333333333333333,-0.31873885790507,0.0,0.11308281141266528,0.375
node/6194779221,Workshop,50.8217395,-0.1413872,amenity,cafe,cafe,,Prince Albert Street,15C,,,the_lanes,8,0.375,0.25,0.4924369603395462,0.125,0.14651249933087096,0.6153846153846154
node/6194893476,Napoli Restaurant,50.8212028,-0.1403243,amenity,restaurant,food,italian,Market Street,41,,,the_lanes,5,0.2,0.2,0.17438511848449706,0.0,0.09046624913013222,0.5
node/6194893479,The White Company,50.8219531,-0.1390625,shop,clothes,shopping,,North Street,4,,,the_lanes,4,0.75,0.25,0.499768391251564,0.5,0.32274027681125805,0.4444444444444444
node/6200458147,The Golden Pineapple,50.8212766,-0.14203,amenity,bar,nightlife,,Ship Street,14,https://www.goldenpineapple.party/,,the_lanes,3,0.3333333333333333,0.0,0.3277335564295451,0.3333333333333333,0.2380828114126653,0.375
node/6203841997,Tonkotsu,50.8237249,-0.1395148,amenity,restaurant,food,ramen,New Road,20,https://tonkotsu.co.uk/locations/brighton/,12:00-22:00,the_lanes,4,0.5,0.5,0.0006229579448700229,0.0,0.1005180545890358,0.4444444444444444
node/6203841998,Pinocchio,50.8238283,-0.1394665,amenity,restaurant,food,pizza;italian,New Road,22,https://www.pinocchio.co.uk/,Mo-Su 11:30-22:30,north_laine,6,0.3333333333333333,0.3333333333333333,-0.316010723511378,0.0,0.08224204466375656,0.5454545454545454
node/6203841999,The Colonnade Bar,50.8232666,-0.139728,amenity,bar,nightlife,,New Road,10,https://thecolonnadebrighton.co.uk/,,the_lanes,3,1.0,0.0,0.9998652935028077,1.0,0.4880828114126653,0.375
node/6203842000,Furna,50.8230662,-0.1397571,amenity,restaurant,food,,New Road,6,https://www.furnarestaurant.co.uk/,,the_lanes,4,0.25,0.25,-0.49541012942790985,0.0,0.1005180545890358,0.4444444444444444
node/6203842001,Wahaca,50.8228641,-0.1399627,amenity,restaurant,food,mexican,North Street,161,,,the_lanes,3,0.6666666666666666,0.3333333333333333,0.33375483751296997,0.3333333333333333,0.2380828114126653,0.375
node/6203842003,Jules Emporium,50.8230185,-0.1397816,shop,gift,shopping,,New Road,5,https://www.julesemporium.co.uk/,,the_lanes,3,0.3333333333333333,0.0,0.3351314465204875,0.3333333333333333,0.2380828114126653,0.375
node/6203842004,Tinto Taperia,50.8231147,-0.1397292,amenity,restaurant,food,tapas;spanish,New Road,7,https://tintotaperia.co.uk/,,the_lanes,3,0.3333333333333333,0.0,0.334097961584727,0.3333333333333333,0.2380828114126653,0.375
node/6203842006,Caffè Nero,50.8233368,-0.1402204,amenity,cafe,cafe,coffee_shop,Bond Street,39-40,https://www.caffenero.com/uk/stores/brighton-bond-st,Mo-Fr 07:30-18:00; Sa 08:00-18:00; Su 09:00-18:00,the_lanes,3,0.3333333333333333,0.3333333333333333,-0.3125269611676534,0.0,0.11308281141266528,0.375
node/6203842007,Earl's Sandwiches,50.8243552,-0.1402234,amenity,fast_food,food,sandwich;vietnamese,Church Street,9,,Mo-Fr 09:00-16:00; Sa 11:00-16:00; Su off,north_laine,8,0.5,0.125,0.4941408261656761,0.375,0.3003586531770248,0.6153846153846154
node/6203842009,Flint Owl Bakery,50.8239724,-0.1399243,amenity,cafe,cafe,,Bond Street,24,https://flintowlbakery.com/pages/brighton,Mo-Fr 08:30-17:00; Sa 09:00-17:00; Su 09:00-16:00,north_laine,7,0.5714285714285714,0.0,0.9769304650170463,0.5714285714285714,0.4087218742751102,0.5833333333333334
node/6203842012,Badger,50.8238817,-0.1399692,shop,clothes,shopping,,Bond Street,26,https://www.badgerclothing.co.uk/,,north_laine,4,0.25,0.5,-0.03271377086639404,-0.25,-0.010593056522075305,0.4444444444444444
node/6203935453,Peggs & son.,50.8227766,-0.1423325,shop,clothes,shopping,,Duke Street,39,,,the_lanes,5,0.0,0.4,0.19441311359405528,-0.4,-0.10953375086986776,0.5
node/6203935456,Whistles,50.8228371,-0.1426905,shop,clothes,shopping,,Duke Street,35,https://www.whistles.com/stores/details/?storeID=0449,,the_lanes,5,0.4,0.0,0.26002357006072996,0.4,0.29046624913013225,0.5
node/6203935457,Woodies,50.8228486,-0.143453,shop,clothes,shopping,,Duke Street,20-21,,,the_lanes,8,0.375,0.5,-0.04424475878477099,-0.125,-0.007333654515282903,0.6153846153846154
node/6208594124,The Breakfast Club,50.8213112,-0.1398965,amenity,restaurant,food,american,Market Street,16-17,,,the_lanes,4,0.75,0.0,0.5157087296247482,0.75,0.43385138792236916,0.4444444444444444
node/6232800801,DAK.ZIP,50.8233057,-0.1441099,amenity,fast_food,food,korean;chicken,Cranbourne Street,16-17,,,the_lanes,3,0.3333333333333333,0.3333333333333333,-0.3290736476580301,0.0,0.11308281141266528,0.375
node/6232800802,Belgian Chips,50.8233378,-0.1442637,amenity,fast_food,food,,Cranbourne Street,14,,,the_lanes,5,0.2,0.6,-0.5227630019187928,-0.39999999999999997,-0.10953375086986776,0.5
node/6232800804,Ala's Cafe,50.8233655,-0.1443505,amenity,cafe,cafe,breakfast;sandwich,Cranbourne Street,13,https://alascafe.business.site/,,the_lanes,4,0.25,0.25,0.4034251570701599,0.0,0.1005180545890358,0.4444444444444444
node/6232841517,Meowko,50.8235166,-0.1444638,amenity,fast_food,food,noodle,North Street,82A,,,the_lanes,5,0.4,0.2,-0.1317924618721009,0.2,0.19046624913013224,0.5
node/6232841518,Wafflemeister,50.8232375,-0.1436069,amenity,cafe,cafe,waffle;crepe,West Street,49,https://www.wafflemeister.com/locations-1/brighton,,the_lanes,3,0.6666666666666666,0.0,0.9978587826093038,0.6666666666666666,0.3630828114126653,0.375
node/6236486860,Frankie's Grinder,50.8226838,-0.1356357,amenity,cafe,cafe,coffee_shop,Edward Street,179,,,kemptown,7,0.5714285714285714,0.2857142857142857,0.42701341424669537,0.2857142857142857,0.24205520760844354,0.5833333333333334
node/6236486862,VIP Very Italian Pizza,50.8208347,-0.1364048,amenity,restaurant,food,pizza,Old Steine,19,https://pizzavip.co.uk/,,the_lanes,6,0.5,0.16666666666666666,0.3401489158471425,0.33333333333333337,0.2640602264819384,0.5454545454545454
node/6238045364,North Laine Café,50.8244682,-0.1387529,amenity,cafe,cafe,,Jubilee Street,17,https://www.northlainecafe.co.uk/,,north_laine,4,0.75,0.0,0.50734643638134,0.75,0.43385138792236916,0.4444444444444444
node/6238045365,Burger Brothers,50.8255651,-0.137869,amenity,fast_food,food,burger,North Road,97,https://www.burgerbrothersbrighton.co.uk/,Mo off; Tu-Sa 12:00-20:45; Su off,north_laine,5,0.8,0.0,0.6029713034629822,0.8,0.49046624913013226,0.5
node/6238045366,Painting Pottery Cafe,50.8257135,-0.1399063,amenity,cafe,cafe,,North Road,31,http://www.paintingpotterycafe.co.uk/,,north_laine,5,0.8,0.2,0.5996108293533325,0.6000000000000001,0.3904662491301323,0.5
node/6238045368,Trawlerman Fish & Chips,50.8269488,-0.1383418,amenity,fast_food,food,fish_and_chips,Gloucester Road,106,https://www.trawlermenfishnchips.com/,,north_laine,4,0.25,0.5,-0.09817165136337277,-0.25,-0.010593056522075305,0.4444444444444444
node/6238045371,The Brighton Tavern,50.8270467,-0.1389078,amenity,pub,nightlife,,Gloucester Road,99-100,,,north_laine,9,0.5555555555555556,0.2222222222222222,0.1131008333630032,0.33333333333333337,0.2789044636643802,0.6428571428571429
node/6239523288,The Twisted Lemon,50.8226643,-0.1428114,amenity,bar,nightlife,,Middle Street,41,,Mo-Sa 12:00-00:00; Su 12:00-23:30,the_lanes,6,0.0,0.16666666666666666,-0.32319715619087225,-0.16666666666666666,-0.00866704624533434,0.5454545454545454
node/6241385920,Tüt,50.828341,-0.1393751,shop,clothes,shopping,,Trafalgar Street,38,,,north_laine,6,0.6666666666666666,0.0,0.6878551741441091,0.6666666666666666,0.4458784083001202,0.5454545454545454
node/6241385921,Alushi,50.8286407,-0.1405507,amenity,restaurant,food,lebanese,Trafalgar Arches,,,,north_laine,5,0.6,0.2,0.19973760843276983,0.39999999999999997,0.2904662491301322,0.5
node/6241385931,Coffee at 33,50.8282841,-0.1388556,amenity,cafe,cafe,,Trafalgar Street,33,,,north_laine,3,0.6666666666666666,0.3333333333333333,0.33311037222544354,0.3333333333333333,0.2380828114126653,0.375
node/6241385932,North Laine Cafe,50.8282603,-0.1387054,amenity,cafe,cafe,,Trafalgar Street,31,https://www.northlainecafe.co.uk/,,north_laine,7,0.2857142857142857,0.2857142857142857,0.13975457634244648,0.0,0.07538854094177685,0.5833333333333334
node/6241385933,Alchemy Fine Foods,50.8282179,-0.1384298,shop,deli,food,,Trafalgar Street,29,,,north_laine,5,0.6,0.0,0.2817406296730041,0.6,0.3904662491301322,0.5
node/6241385934,Raining Books,50.8282095,-0.1383681,shop,books,shopping,,Trafalgar Street,28,,,north_laine,5,0.2,0.2,0.5814544320106506,0.0,0.09046624913013222,0.5
node/6241385936,Bread & Milk,50.8282874,-0.1379705,amenity,cafe,cafe,,Trafalgar Street,82,https://www.breadandmilk.co.uk/,Mo-Fr 07:30-17:00; Sa 08:00-17:00; Su 08:30-17:00,north_laine,6,0.5,0.16666666666666666,0.32744137446085614,0.33333333333333337,0.2640602264819384,0.5454545454545454
node/6241385937,O'Shio,50.8282382,-0.1376436,amenity,restaurant,food,japanese;korean,Trafalgar Street,87-88,https://www.oshio.co.uk/,"Tu-Su 12:00-15:00,17:00-22:00; Mo off",north_laine,3,0.6666666666666666,0.0,0.9956018129984537,0.6666666666666666,0.3630828114126653,0.375
node/6283935301,Blue Cap Cafe,50.8350643,-0.1696377,amenity,cafe,cafe,,,,,,hove,6,0.0,0.3333333333333333,0.31526584426561993,-0.3333333333333333,-0.09957613715442525,0.5454545454545454
node/6300081319,Budgens,50.8284147,-0.1410535,shop,supermarket,shopping,,Queen's Road,78-82,https://www.budgens.co.uk/our-stores/queens-road,24/7,north_laine,4,0.5,0.25,0.4265993982553482,0.25,0.21162916570014692,0.4444444444444444
node/6329563161,Cafe Coho,50.8281108,-0.1412115,amenity,cafe,cafe,coffee_shop;breakfast;brunch;pancake,Queen's Road,83a,https://www.cafecoho.co.uk/coho-brighton-station/,Mo-Su 07:00-18:00,north_laine,5,0.6,0.2,0.5891521096229553,0.39999999999999997,0.2904662491301322,0.5
node/6401280931,Down to Earth Coffee,50.8265262,-0.164197,amenity,cafe,cafe,,Western Road,75-76,,,hove,7,0.5714285714285714,0.42857142857142855,0.1421380468777248,0.14285714285714285,0.1587218742751102,0.5833333333333334
node/6401280937,The Dock Hub Cafe,50.8334893,-0.163808,amenity,cafe,cafe,,Wilbury Villas,,,,hove,3,0.3333333333333333,0.0,0.9795342882474264,0.3333333333333333,0.2380828114126653,0.375
node/6404312605,Lavash,50.8233952,-0.1429519,amenity,restaurant,food,middle_eastern,North Street,60,https://www.lavash-website.co.uk/,Mo-Su 11:00-22:00,the_lanes,6,0.5,0.16666666666666666,0.002125253280003847,0.33333333333333337,0.2640602264819384,0.5454545454545454
node/6408481321,Nando's,50.8384454,-0.1730038,amenity,restaurant,food,chicken;portuguese,Newtown Road,,https://www.nandos.co.uk/restaurants/hove,Mo-Su 11:30-22:00,hove,5,0.4,0.4,-0.195861303806305,0.0,0.09046624913013222,0.5
node/6408481326,TK Maxx,50.838231,-0.1733929,shop,department_store,shopping,,Newtown Road,,https://www.tkmaxx.com/uk/en/store/409,Mo-Fr 09:00-20:00; Sa 09:00-19:00; Su 09:00-18:00,hove,4,0.75,0.0,0.9940551370382309,0.75,0.43385138792236916,0.4444444444444444
node/6408554940,KOKORO,50.8233802,-0.1427696,amenity,fast_food,food,japanese;korean;sushi,North Street,57,,Mo-Su 11:00-22:00,the_lanes,3,0.0,0.3333333333333333,-0.3203755021095276,-0.3333333333333333,-0.011917188587334718,0.375
node/6408554942,Smashburger,50.8233455,-0.142551,amenity,fast_food,food,burger,North Street,53-54,,"Mo-Th,Su 10:00-22:00; Fr-Sa 10:00-23:00",the_lanes,7,0.2857142857142857,0.2857142857142857,-0.183832619871412,0.0,0.07538854094177685,0.5833333333333334
node/6408554943,Grace Gentleman's Club,50.8232549,-0.142437,amenity,nightclub,nightlife,,North Street,51 - 52,,"Su-We 22:00-05:00, Th 21:00-05:00, Fr,Sa 20:00-05:00",the_lanes,4,0.5,0.25,0.4940485358238221,0.25,0.21162916570014692,0.4444444444444444
node/6408554944,German Doner Kebab,50.8233193,-0.1424102,amenity,fast_food,food,kebab,North Street,51 - 52,https://www.gdk.com/gdk-locations/uk/brighton/51-52-north-street,11:00-23:00,the_lanes,4,0.0,0.0,-0.9457065910100937,0.0,0.1005180545890358,0.4444444444444444
node/6408554948,Brilliant Britannia,50.8231634,-0.1416243,shop,gift,shopping,,North Street,,,,the_lanes,5,0.6,0.0,0.5865316271781922,0.6,0.3904662491301322,0.5
node/6408554949,Talk Luggage Money Exchange,50.8231888,-0.1416994,shop,gift,shopping,,North Street,40A,,,the_lanes,3,0.3333333333333333,0.3333333333333333,0.330670177936554,0.0,0.11308281141266528,0.375
node/6409549483,The Roastery,50.8275735,-0.1379017,amenity,cafe,cafe,coffee_shop,Sydney Street,13-14,https://www.tradingpostcoffee.co.uk/pages/trading-post-coffee-roasters-brighton-sydney-street,,north_laine,4,0.75,0.0,0.5068849325180054,0.75,0.43385138792236916,0.4444444444444444
node/6409549589,Little Beach Boutique,50.8258063,-0.1396084,shop,gift,shopping,,North Road,74,https://littlebeachboutique.com/,,north_laine,3,0.6666666666666666,0.0,0.9980056683222452,0.6666666666666666,0.3630828114126653,0.375
node/6412425747,Joeies,50.8316578,-0.1773452,shop,convenience,shopping,,Blatchington Road,2,,,hove,5,0.2,0.2,0.1959305047988891,0.0,0.09046624913013222,0.5
node/6412435098,The Eddy - Kitchen Franchise,50.8277308,-0.1434426,amenity,restaurant,food,,Upper Gloucester Road,67A,,,north_laine,5,0.6,0.0,0.2369214415550232,0.6,0.3904662491301322,0.5
node/6412500482,Sogno,50.8213561,-0.1400624,amenity,restaurant,food,pizza,Market Street,18,,,the_lanes,5,0.8,0.0,0.6008134722709656,0.8,0.49046624913013226,0.5
node/6412500484,Giggling Squid,50.821433,-0.1397513,amenity,restaurant,food,thai,Market Street,11,https://www.gigglingsquid.com/restaurant/brighton,,the_lanes,7,0.2857142857142857,0.2857142857142857,0.07178568840026855,0.0,0.07538854094177685,0.5833333333333334
node/6412500885,IL Bistro,50.8215925,-0.1395552,amenity,restaurant,food,,Market Street,6-7A,,,the_lanes,6,0.3333333333333333,0.16666666666666666,-0.024748881657918314,0.16666666666666666,0.17315113557284748,0.5454545454545454
node/6412500886,The Little Havana,50.8213965,-0.1396544,amenity,restaurant,food,,Market Street,11A-12,,,the_lanes,4,0.5,0.25,0.39729687571525574,0.25,0.21162916570014692,0.4444444444444444
node/6413676711,Grubb's,50.8261157,-0.1616393,amenity,fast_food,food,burger,Western Road,62,,,hove,8,0.625,0.125,0.49683769792318344,0.5,0.37728173010010174,0.6153846153846154
node/6413742620,covet,50.8280436,-0.1744256,shop,clothes,shopping,,Church Road,146,,,hove,10,0.2,0.2,0.38089025020599365,0.0,0.06031083275342149,0.6666666666666666
node/6413742623,Po,50.8276875,-0.171503,amenity,fast_food,food,,Church Road,96,,,hove,5,0.4,0.2,0.16013534069061283,0.2,0.19046624913013224,0.5
node/6413742626,Sainsbury's Local,50.8277182,-0.1717589,shop,convenience,shopping,,Church Road,100-104,https://stores.sainsburys.co.uk/4567/hove---church-road,Mo-Su 07:00-23:00,hove,6,0.3333333333333333,0.3333333333333333,0.04091965158780414,0.0,0.08224204466375656,0.5454545454545454
node/6413742628,Key Bab at The Old Albion,50.8277516,-0.1721319,amenity,restaurant,food,,Church Road,100,,,hove,3,0.6666666666666666,0.3333333333333333,0.33311218023300176,0.3333333333333333,0.2380828114126653,0.375
node/6415603873,The Flint House,50.8221284,-0.1397456,amenity,restaurant,food,,Hanningtons Lane,13,https://www.flinthousebrighton.com/,,the_lanes,3,0.0,0.3333333333333333,0.3263042569160461,-0.3333333333333333,-0.011917188587334718,0.375
